id,title,isPartOf,publicationYear,doi,docType,docSubType,provider,collection,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,wordCount,pageCount,outputFormat
http://www.jstor.org/stable/24363601,Causes of Noncompliance with International Law: A Field Experiment on Anonymous Incorporation,American Journal of Political Science,2015,,article,research-article,jstor,,2015-01-01,1,59,http://www.jstor.org/stable/24363601,Michael G. Findley; Daniel L. Nielson; J.C. Sharman,Midwest Political Science Association,eng,146,161,,11891,16,unigram; bigram; trigram
http://www.jstor.org/stable/23024931,Do Politicians Racially Discriminate Against Constituents? A Field Experiment on State Legislators,American Journal of Political Science,2011,,article,research-article,jstor,,2011-07-01,3,55,http://www.jstor.org/stable/23024931,Daniel M. Butler; David E. Broockman,Midwest Political Science Association,eng,463,477,,10283,15,unigram; bigram; trigram
http://www.jstor.org/stable/24877456,Front Matter,American Journal of Political Science,2016,,article,misc,jstor,,2016-10-01,4,60,http://www.jstor.org/stable/24877456,,Midwest Political Science Association,eng,,,,1931,6,unigram; bigram; trigram
http://www.jstor.org/stable/23025124,How Lasting Is Voter Gratitude? An Analysis of the Short- and Long-Term Electoral Returns to Beneficial Policy,American Journal of Political Science,2011,,article,research-article,jstor,,2011-10-01,4,55,http://www.jstor.org/stable/23025124,Michael M. Bechtel; Jens Hainmueller,Midwest Political Science Association,eng,852,868,,11546,17,unigram; bigram; trigram
http://www.jstor.org/stable/3186114,Voting May Be Habit-Forming: Evidence from a Randomized Field Experiment,American Journal of Political Science,2003,,article,research-article,jstor,,2003-07-01,3,47,http://www.jstor.org/stable/3186114,Alan S. Gerber; Donald P. Green; Ron Shachar,Midwest Political Science Association,eng,540,550,,8825,11,unigram; bigram; trigram
http://www.jstor.org/stable/23496637,Do Perceptions of Ballot Secrecy Influence Turnout? Results from a Field Experiment,American Journal of Political Science,2013,,article,research-article,jstor,,2013-07-01,3,57,http://www.jstor.org/stable/23496637,Alan S. Gerber; Gregory A. Huber; David Doherty; Conor M. Dowling; Seth J. Hill,Midwest Political Science Association,eng,537,551,,11591,15,unigram; bigram; trigram
http://www.jstor.org/stable/24363573,Social Protest and Policy Attitudes: The Case of the 2006 Immigrant Rallies,American Journal of Political Science,2015,,article,research-article,jstor,,2015-04-01,2,59,http://www.jstor.org/stable/24363573,"Regina Branton; Valerie Martinez-Ebers; Tony E. Carey, Jr.; Tetsuya Matsubayashi",Midwest Political Science Association,eng,390,402,,9491,13,unigram; bigram; trigram
http://www.jstor.org/stable/26384732,All in the Family: Partisan Disagreement and Electoral Mobilization in Intimate Networks—A Spillover Experiment,American Journal of Political Science,2017,,article,research-article,jstor,,2017-04-01,2,61,http://www.jstor.org/stable/26384732,Florian Foos; Eline A. de Rooij,Midwest Political Science Association,eng,289,304,,10949,16,unigram; bigram; trigram
http://www.jstor.org/stable/26598755,How Do Interest Groups Seek Access to Committees?,American Journal of Political Science,2018,,article,research-article,jstor,,2018-01-01,1,62,http://www.jstor.org/stable/26598755,Alexander Fouirnaies; Andrew B. Hall,Midwest Political Science Association,eng,132,147,,12256,16,unigram; bigram; trigram
http://www.jstor.org/stable/24877476,Back Matter,American Journal of Political Science,2016,,article,misc,jstor,,2016-10-01,4,60,http://www.jstor.org/stable/24877476,,Midwest Political Science Association,eng,,,,2308,4,unigram; bigram; trigram
http://www.jstor.org/stable/24877637,Back Matter,American Journal of Political Science,2016,,article,misc,jstor,,2016-04-01,2,60,http://www.jstor.org/stable/24877637,,Midwest Political Science Association,eng,,,,1319,3,unigram; bigram; trigram
http://www.jstor.org/stable/26598769,Encouraging Political Voices of Underrepresented Citizens through Coproduction: Evidence from a Randomized Field Trial,American Journal of Political Science,2018,,article,research-article,jstor,,2018-07-01,3,62,http://www.jstor.org/stable/26598769,Morten Hjortskov; Simon Calmar Andersen; Morten Jakobsen,Midwest Political Science Association,eng,597,609,,9707,13,unigram; bigram; trigram
http://www.jstor.org/stable/24363494,Varieties of Clientelism: Machine Politics during Elections,American Journal of Political Science,2014,,article,research-article,jstor,,2014-04-01,2,58,http://www.jstor.org/stable/24363494,Jordan Gans-Morse; Sebastián Mazzuca; Simeon Nichter,Midwest Political Science Association,eng,415,432,,14816,18,unigram; bigram; trigram
http://www.jstor.org/stable/26598795,"Ethnic Parties, Ethnic Tensions? Results of an Original Election Panel Study",American Journal of Political Science,2018,,article,research-article,jstor,,2018-10-01,4,62,http://www.jstor.org/stable/26598795,Anaïd Flesken,Midwest Political Science Association,eng,967,981,,11067,15,unigram; bigram; trigram
http://www.jstor.org/stable/25193835,Outside Funding and the Dynamics of Participation in Community Associations,American Journal of Political Science,2008,,article,research-article,jstor,,2008-07-01,3,52,http://www.jstor.org/stable/25193835,Mary Kay Gugerty; Michael Kremer,Midwest Political Science Association,eng,585,602,,14141,18,unigram; bigram; trigram
http://www.jstor.org/stable/24583081,The Hidden American Immigration Consensus: A Conjoint Analysis of Attitudes toward Immigrants,American Journal of Political Science,2015,,article,research-article,jstor,,2015-07-01,3,59,http://www.jstor.org/stable/24583081,Jens Hainmueller; Daniel J. Hopkins,Midwest Political Science Association,eng,529,548,,14581,20,unigram; bigram; trigram
http://www.jstor.org/stable/3647691,"The Mobilization of Core Supporters: Campaigns, Turnout, and Electoral Composition in United States Presidential Elections",American Journal of Political Science,2005,,article,research-article,jstor,,2005-10-01,4,49,http://www.jstor.org/stable/3647691,Thomas M. Holbrook; Scott D. McClurg,Midwest Political Science Association,eng,689,703,,10470,15,unigram; bigram; trigram
http://www.jstor.org/stable/4620080,"It Takes an Outsider: Extralegislative Organization and Partisanship in the California Assembly, 1849-2006",American Journal of Political Science,2007,,article,research-article,jstor,,2007-07-01,3,51,http://www.jstor.org/stable/4620080,Seth E. Masket,Midwest Political Science Association,eng,482,497,,11664,16,unigram; bigram; trigram
http://www.jstor.org/stable/4620081,Immigration and the Evolving American Welfare State: Examining Policies in the U.S. States,American Journal of Political Science,2007,,article,research-article,jstor,,2007-07-01,3,51,http://www.jstor.org/stable/4620081,Rodney E. Hero; Robert R. Preuhs,Midwest Political Science Association,eng,498,517,,12718,20,unigram; bigram; trigram
http://www.jstor.org/stable/23075153,A Statistical Method for Empirical Testing of Competing Theories,American Journal of Political Science,2012,,article,research-article,jstor,,2012-01-01,1,56,http://www.jstor.org/stable/23075153,Kosuke Imai; Dustin Tingley,Midwest Political Science Association,eng,218,236,,13814,19,unigram; bigram; trigram
http://www.jstor.org/stable/26384731,Ideologically Sophisticated Donors: Which Candidates Do Individual Contributors Finance?,American Journal of Political Science,2017,,article,research-article,jstor,,2017-04-01,2,61,http://www.jstor.org/stable/26384731,Michael J. Barber; Brandice Canes-Wrone; Sharece Thrower,Midwest Political Science Association,eng,271,288,,11497,18,unigram; bigram; trigram
http://www.jstor.org/stable/45217045,How Getting the Facts Right Can Fuel Partisan-Motivated Reasoning,American Journal of Political Science,2019,,article,research-article,jstor,,2019-10-01,4,63,http://www.jstor.org/stable/45217045,Martin Bisgaard,Midwest Political Science Association,eng,824,839,,10790,16,unigram; bigram; trigram
http://www.jstor.org/stable/26379513,College Socialization and the Economic Views of Affluent Americans,American Journal of Political Science,2017,,article,research-article,jstor,,2017-07-01,3,61,http://www.jstor.org/stable/26379513,Tali Mendelberg; Katherine T. McCabe; Adam Thal,Midwest Political Science Association,eng,606,623,,11372,18,unigram; bigram; trigram
http://www.jstor.org/stable/24877623,"IMF Conditionality, Government Partisanship, and the Progress of Economic Reforms",American Journal of Political Science,2016,,article,research-article,jstor,,2016-04-01,2,60,http://www.jstor.org/stable/24877623,Quintin H. Beazer; Byungwon Woo,Midwest Political Science Association,eng,304,321,,11536,18,unigram; bigram; trigram
http://www.jstor.org/stable/24363524,Front Matter,American Journal of Political Science,2014,,article,misc,jstor,,2014-10-01,4,58,http://www.jstor.org/stable/24363524,,Midwest Political Science Association,eng,,,,1938,6,unigram; bigram; trigram
http://www.jstor.org/stable/26379505,Back Matter,American Journal of Political Science,2017,,article,misc,jstor,,2017-01-01,1,61,http://www.jstor.org/stable/26379505,,Midwest Political Science Association,eng,,,,1633,3,unigram; bigram; trigram
http://www.jstor.org/stable/24363544,Arguing for a Negligible Effect,American Journal of Political Science,2014,,article,research-article,jstor,,2014-10-01,4,58,http://www.jstor.org/stable/24363544,Carlisle Rainey,Midwest Political Science Association,eng,1083,1091,,7254,9,unigram; bigram; trigram
http://www.jstor.org/stable/23187099,Cognitive Biases and the Strength of Political Arguments,American Journal of Political Science,2012,,article,research-article,jstor,,2012-04-01,2,56,http://www.jstor.org/stable/23187099,Kevin Arceneaux,Midwest Political Science Association,eng,271,285,,9663,15,unigram; bigram; trigram
http://www.jstor.org/stable/26598799,Back Matter,American Journal of Political Science,2018,,article,misc,jstor,,2018-10-01,4,62,http://www.jstor.org/stable/26598799,,Midwest Political Science Association,eng,,,,2502,6,unigram; bigram; trigram
http://www.jstor.org/stable/23024947,Experimental Estimation of Heterogeneous Treatment Effects Related to Self-Selection,American Journal of Political Science,2011,,article,research-article,jstor,,2011-07-01,3,55,http://www.jstor.org/stable/23024947,Brian J. Gaines; James H. Kuklinski,Midwest Political Science Association,eng,724,736,,8885,13,unigram; bigram; trigram
http://www.jstor.org/stable/23025122,Translating into Votes: The Electoral Impacts of Spanish-Language Ballots,American Journal of Political Science,2011,,article,research-article,jstor,,2011-10-01,4,55,http://www.jstor.org/stable/23025122,Daniel J. Hopkins,Midwest Political Science Association,eng,814,830,,12536,17,unigram; bigram; trigram
http://www.jstor.org/stable/23496653,Back Matter,American Journal of Political Science,2013,,article,misc,jstor,,2013-07-01,3,57,http://www.jstor.org/stable/23496653,,Midwest Political Science Association,eng,,,,2404,5,unigram; bigram; trigram
http://www.jstor.org/stable/24363466,Are Voters More Likely to Contribute to Other Public Goods? Evidence from a Large-Scale Randomized Policy Experiment,American Journal of Political Science,2014,,article,research-article,jstor,,2014-01-01,1,58,http://www.jstor.org/stable/24363466,Toby Bolsen; Paul J. Ferraro; Juan Jose Miranda,Midwest Political Science Association,eng,17,30,,10154,14,unigram; bigram; trigram
http://www.jstor.org/stable/25193864,Who Is Mobilized to Vote? A Re-Analysis of 11 Field Experiments,American Journal of Political Science,2009,,article,research-article,jstor,,2009-01-01,1,53,http://www.jstor.org/stable/25193864,Kevin Arceneaux; David W. Nickerson,Midwest Political Science Association,eng,1,16,,10073,16,unigram; bigram; trigram
http://www.jstor.org/stable/45132459,Racial or Spatial Voting? The Effects of Candidate Ethnicity and Ethnic Group Endorsements in Local Elections,American Journal of Political Science,2019,,article,research-article,jstor,,2019-01-01,1,63,http://www.jstor.org/stable/45132459,Cheryl Boudreau; Christopher S. Elmendorf; Scott A. MacKenzie,Midwest Political Science Association,eng,5,20,,10794,16,unigram; bigram; trigram
http://www.jstor.org/stable/26598784,Targeting Ordinary Voters or Political Elites? Why Pork Is Distributed Along Partisan Lines in India,American Journal of Political Science,2018,,article,research-article,jstor,,2018-10-01,4,62,http://www.jstor.org/stable/26598784,Anjali Thomas Bohlken,Midwest Political Science Association,eng,796,812,,13032,17,unigram; bigram; trigram
http://www.jstor.org/stable/24583093,Explaining Explanations: How Legislators Explain their Policy Positions and How Citizens React,American Journal of Political Science,2015,,article,research-article,jstor,,2015-07-01,3,59,http://www.jstor.org/stable/24583093,Christian R. Grose; Neil Malhotra; Robert Parks Van Houweling,Midwest Political Science Association,eng,724,743,,15437,20,unigram; bigram; trigram
http://www.jstor.org/stable/24363470,"Activation, Conversion, or Reinforcement? The Impact of Partisan News Exposure on Vote Choice",American Journal of Political Science,2014,,article,research-article,jstor,,2014-01-01,1,58,http://www.jstor.org/stable/24363470,Susanna Dilliplane,Midwest Political Science Association,eng,79,94,,12977,16,unigram; bigram; trigram
http://www.jstor.org/stable/24363471,"Election Laws, Mobilization, and Turnout: The Unanticipated Consequences of Election Reform",American Journal of Political Science,2014,,article,research-article,jstor,,2014-01-01,1,58,http://www.jstor.org/stable/24363471,Barry C. Burden; David T. Canon; Kenneth R. Mayer; Donald P. Moynihan,Midwest Political Science Association,eng,95,109,,11720,15,unigram; bigram; trigram
http://www.jstor.org/stable/23187101,It's About Time: The Lifespan of Information Effects in a Multiweek Campaign,American Journal of Political Science,2012,,article,research-article,jstor,,2012-04-01,2,56,http://www.jstor.org/stable/23187101,Dona-Gene Mitchell,Midwest Political Science Association,eng,298,311,,10691,14,unigram; bigram; trigram
http://www.jstor.org/stable/23317155,Front Matter,American Journal of Political Science,2012,,article,misc,jstor,,2012-10-01,4,56,http://www.jstor.org/stable/23317155,,Midwest Political Science Association,eng,,,,1846,6,unigram; bigram; trigram
http://www.jstor.org/stable/25193879,Back Matter,American Journal of Political Science,2009,,article,misc,jstor,,2009-01-01,1,53,http://www.jstor.org/stable/25193879,,Midwest Political Science Association,eng,,,,2059,5,unigram; bigram; trigram
http://www.jstor.org/stable/25652222,Causal Inference with Differential Measurement Error: Nonparametric Identification and Sensitivity Analysis,American Journal of Political Science,2010,,article,research-article,jstor,,2010-04-01,2,54,http://www.jstor.org/stable/25652222,Kosuke Imai; Teppei Yamamoto,Midwest Political Science Association,eng,543,560,,13324,18,unigram; bigram; trigram
http://www.jstor.org/stable/24877462,"The Dynamics of State Policy Liberalism, 1936–2014",American Journal of Political Science,2016,,article,research-article,jstor,,2016-10-01,4,60,http://www.jstor.org/stable/24877462,Devin Caughey; Christopher Warshaw,Midwest Political Science Association,eng,899,913,,9881,15,unigram; bigram; trigram
http://www.jstor.org/stable/23024935,The Political Costs of Crisis Bargaining: Presidential Rhetoric and the Role of Party,American Journal of Political Science,2011,,article,research-article,jstor,,2011-07-01,3,55,http://www.jstor.org/stable/23024935,Robert F. Trager; Lynn Vavreck,Midwest Political Science Association,eng,526,545,,15345,20,unigram; bigram; trigram
http://www.jstor.org/stable/2669290,"Old Voters, New Voters, and the Personal Vote: Using Redistricting to Measure the Incumbency Advantage",American Journal of Political Science,2000,,article,research-article,jstor,,2000-01-01,1,44,http://www.jstor.org/stable/2669290,"Stephen Ansolabehere; James M. Snyder, Jr.; Charles Stewart, III",Midwest Political Science Association,eng,17,34,,12313,18,unigram; bigram; trigram
http://www.jstor.org/stable/45132477,The Disclosure Dilemma: Nuclear Intelligence and International Organizations,American Journal of Political Science,2019,,article,research-article,jstor,,2019-04-01,2,63,http://www.jstor.org/stable/45132477,Allison Carnegie; Austin Carson,Midwest Political Science Association,eng,269,285,,12609,17,unigram; bigram; trigram
http://www.jstor.org/stable/24877499,Back Matter,American Journal of Political Science,2016,,article,misc,jstor,,2016-07-01,3,60,http://www.jstor.org/stable/24877499,,Midwest Political Science Association,eng,,,,1579,4,unigram; bigram; trigram
http://www.jstor.org/stable/26598743,"Should I Stay or Should I Go? Leaders, Exile, and the Dilemmas of International Justice",American Journal of Political Science,2018,,article,research-article,jstor,,2018-04-01,2,62,http://www.jstor.org/stable/26598743,Daniel Krcmaric,Midwest Political Science Association,eng,486,498,,10256,13,unigram; bigram; trigram
http://www.jstor.org/stable/23024936,"Authoritarianism, Threat, and Americans' Support for the War on Terror",American Journal of Political Science,2011,,article,research-article,jstor,,2011-07-01,3,55,http://www.jstor.org/stable/23024936,Marc J. Hetherington; Elizabeth Suhay,Midwest Political Science Association,eng,546,560,,10166,15,unigram; bigram; trigram
http://www.jstor.org/stable/26379533,Political Brokers: Partisans or Agents? Evidence from the Mexican Teachers' Union,American Journal of Political Science,2017,,article,research-article,jstor,,2017-10-01,4,61,http://www.jstor.org/stable/26379533,Horacio Larreguy; Cesar E. Montiel Olea; Pablo Querubin,Midwest Political Science Association,eng,877,891,,11047,15,unigram; bigram; trigram
http://www.jstor.org/stable/24877484,Turnout Across Democracies,American Journal of Political Science,2016,,article,research-article,jstor,,2016-07-01,3,60,http://www.jstor.org/stable/24877484,Helios Herrera; Massimo Morelli; Salvatore Nunnari,Midwest Political Science Association,eng,607,624,,12734,18,unigram; bigram; trigram
http://www.jstor.org/stable/45132496,Are Biased Media Bad for Democracy?,American Journal of Political Science,2019,,article,research-article,jstor,,2019-07-01,3,63,http://www.jstor.org/stable/45132496,Stephane Wolton,Midwest Political Science Association,eng,548,562,,11488,15,unigram; bigram; trigram
http://www.jstor.org/stable/24877621,Front Matter,American Journal of Political Science,2016,,article,misc,jstor,,2016-04-01,2,60,http://www.jstor.org/stable/24877621,,Midwest Political Science Association,eng,,,,1829,6,unigram; bigram; trigram
http://www.jstor.org/stable/24363514,Do Better Monitoring Institutions Increase Leadership Quality in Community Organizations? Evidence from Uganda,American Journal of Political Science,2014,,article,research-article,jstor,,2014-07-01,3,58,http://www.jstor.org/stable/24363514,Guy Grossman; W. Walker Hanlon,Midwest Political Science Association,eng,669,686,,13682,18,unigram; bigram; trigram
http://www.jstor.org/stable/26598782,Front Matter,American Journal of Political Science,2018,,article,misc,jstor,,2018-10-01,4,62,http://www.jstor.org/stable/26598782,,Midwest Political Science Association,eng,,,,1882,6,unigram; bigram; trigram
http://www.jstor.org/stable/23317162,Disagreement and the Avoidance of Political Discussion: Aggregate Relationships and Differences across Personality Traits,American Journal of Political Science,2012,,article,research-article,jstor,,2012-10-01,4,56,http://www.jstor.org/stable/23317162,Alan S. Gerber; Gregory A. Huber; David Doherty; Conor M. Dowling,Midwest Political Science Association,eng,849,874,,18627,26,unigram; bigram; trigram
http://www.jstor.org/stable/2669283,Examining the Robustness of Ideological Voting: Evidence from the Confederate House of Representatives,American Journal of Political Science,2000,,article,research-article,jstor,,2000-10-01,4,44,http://www.jstor.org/stable/2669283,Jeffery A. Jenkins,Midwest Political Science Association,eng,811,822,,9197,12,unigram; bigram; trigram
http://www.jstor.org/stable/45132465,The Distinctive Value of Elections and the Case for Compulsory Voting,American Journal of Political Science,2019,,article,research-article,jstor,,2019-01-01,1,63,http://www.jstor.org/stable/45132465,Emilee Booth Chapman,Midwest Political Science Association,eng,101,112,,9707,12,unigram; bigram; trigram
http://www.jstor.org/stable/23025060,"Civic Education, Political Discussion, and the Social Transmission of Democratic Knowledge and Values in a New Democracy: Kenya 2002",American Journal of Political Science,2011,,article,research-article,jstor,,2011-04-01,2,55,http://www.jstor.org/stable/23025060,Steven E. Finkel; Amy Erica Smith,Midwest Political Science Association,eng,417,435,,14881,19,unigram; bigram; trigram
http://www.jstor.org/stable/23025048,"Foreign Aid, Democratization, and Civil Conflict: How Does Democracy Aid Affect Civil Conflict?",American Journal of Political Science,2011,,article,research-article,jstor,,2011-04-01,2,55,http://www.jstor.org/stable/23025048,Burcu Savun; Daniel C. Tirone,Midwest Political Science Association,eng,233,246,,10271,14,unigram; bigram; trigram
http://www.jstor.org/stable/20647963,The Participatory Effects of Redistricting,American Journal of Political Science,2009,,article,research-article,jstor,,2009-10-01,4,53,http://www.jstor.org/stable/20647963,Danny Hayes; Seth C. McKee,Midwest Political Science Association,eng,1006,1023,,13728,18,unigram; bigram; trigram
http://www.jstor.org/stable/24877628,Sources of Authoritarian Responsiveness: A Field Experiment in China,American Journal of Political Science,2016,,article,research-article,jstor,,2016-04-01,2,60,http://www.jstor.org/stable/24877628,Jidong Chen; Jennifer Pan; Yiqing Xu,Midwest Political Science Association,eng,383,400,,12734,18,unigram; bigram; trigram
http://www.jstor.org/stable/45132495,Does Direct Democracy Hurt Immigrant Minorities? Evidence from Naturalization Decisions in Switzerland,American Journal of Political Science,2019,,article,research-article,jstor,,2019-07-01,3,63,http://www.jstor.org/stable/45132495,Jens Hainmueller; Dominik Hangartner,Midwest Political Science Association,eng,530,547,,11832,18,unigram; bigram; trigram
http://www.jstor.org/stable/45132480,"Urbanization Patterns, Information Diffusion, and Female Voting in Rural Paraguay",American Journal of Political Science,2019,,article,research-article,jstor,,2019-04-01,2,63,http://www.jstor.org/stable/45132480,Alberto Chong; Gianmarco León-Ciliotta; Vivian Roza; Martín Valdivia; Gabriela Vega,Midwest Political Science Association,eng,323,341,,13432,19,unigram; bigram; trigram
http://www.jstor.org/stable/3088430,Institutional Engineering and the Nature of Representation: Mapping the Effects of Electoral Reform in Colombia,American Journal of Political Science,2002,,article,research-article,jstor,,2002-10-01,4,46,http://www.jstor.org/stable/3088430,Brian Crisp; Rachael E. Ingall,Midwest Political Science Association,eng,733,748,,9513,16,unigram; bigram; trigram
http://www.jstor.org/stable/26379524,Back Matter,American Journal of Political Science,2017,,article,misc,jstor,,2017-07-01,3,61,http://www.jstor.org/stable/26379524,,Midwest Political Science Association,eng,,,,1699,3,unigram; bigram; trigram
http://www.jstor.org/stable/25193831,"Assessing the ""Experience Bonus"" through Examining Strategic Entry, Candidate Quality, and Campaign Receipts in U.S. House Elections",American Journal of Political Science,2008,,article,research-article,jstor,,2008-07-01,3,52,http://www.jstor.org/stable/25193831,Cherie D. Maestas; Cynthia R. Rugeley,Midwest Political Science Association,eng,520,535,,11443,16,unigram; bigram; trigram
http://www.jstor.org/stable/24363467,Substituting the End for the Whole: Why Voters Respond Primarily to the Election-Year Economy,American Journal of Political Science,2014,,article,research-article,jstor,,2014-01-01,1,58,http://www.jstor.org/stable/24363467,Andrew Healy; Gabriel S. Lenz,Midwest Political Science Association,eng,31,47,,12399,17,unigram; bigram; trigram
http://www.jstor.org/stable/20647950,Civic Engagement and Education: An Empirical Test of the Sorting Model,American Journal of Political Science,2009,,article,research-article,jstor,,2009-10-01,4,53,http://www.jstor.org/stable/20647950,David E. Campbell,Midwest Political Science Association,eng,771,786,,11705,16,unigram; bigram; trigram
http://www.jstor.org/stable/23187113,Strengthening the Experimenter's Toolbox: Statistical Estimation of Internal Validity,American Journal of Political Science,2012,,article,research-article,jstor,,2012-04-01,2,56,http://www.jstor.org/stable/23187113,Luke Keele; Corrine McConnaughy; Ismail White,Midwest Political Science Association,eng,484,499,,12430,16,unigram; bigram; trigram
http://www.jstor.org/stable/23024932,The Jackie (and Jill) Robinson Effect: Why Do Congresswomen Outperform Congressmen?,American Journal of Political Science,2011,,article,research-article,jstor,,2011-07-01,3,55,http://www.jstor.org/stable/23024932,Sarah F. Anzia; Christopher R. Berry,Midwest Political Science Association,eng,478,493,,12893,16,unigram; bigram; trigram
http://www.jstor.org/stable/26379491,"Ideology, Learning, and Policy Diffusion: Experimental Evidence",American Journal of Political Science,2017,,article,research-article,jstor,,2017-01-01,1,61,http://www.jstor.org/stable/26379491,Daniel M. Butler; Craig Volden; Adam M. Dynes; Boris Shor,Midwest Political Science Association,eng,37,49,,9826,13,unigram; bigram; trigram
http://www.jstor.org/stable/23496652,Deep Interactions with MRP: Election Turnout and Voting Patterns Among Small Electoral Subgroups,American Journal of Political Science,2013,,article,research-article,jstor,,2013-07-01,3,57,http://www.jstor.org/stable/23496652,Yair Ghitza; Andrew Gelman,Midwest Political Science Association,eng,762,776,,9090,15,unigram; bigram; trigram
http://www.jstor.org/stable/26598797,An Equivalence Approach to Balance and Placebo Tests,American Journal of Political Science,2018,,article,research-article,jstor,,2018-10-01,4,62,http://www.jstor.org/stable/26598797,Erin Hartman; F. Daniel Hidalgo,Midwest Political Science Association,eng,1000,1013,,10407,14,unigram; bigram; trigram
http://www.jstor.org/stable/3186116,Back Matter,American Journal of Political Science,2003,,article,misc,jstor,,2003-07-01,3,47,http://www.jstor.org/stable/3186116,,Midwest Political Science Association,eng,,,,3198,8,unigram; bigram; trigram
http://www.jstor.org/stable/24363599,Institutional Sources of Legitimate Authority: An Experimental Investigation,American Journal of Political Science,2015,,article,research-article,jstor,,2015-01-01,1,59,http://www.jstor.org/stable/24363599,Eric S. Dickson; Sanford C. Gordon; Gregory A. Huber,Midwest Political Science Association,eng,109,127,,13027,19,unigram; bigram; trigram
http://www.jstor.org/stable/24877479,Front Matter,American Journal of Political Science,2016,,article,misc,jstor,,2016-07-01,3,60,http://www.jstor.org/stable/24877479,,Midwest Political Science Association,eng,,,,1917,6,unigram; bigram; trigram
http://www.jstor.org/stable/26598772,"Election Timing, Electorate Composition, and Policy Outcomes: Evidence from School Districts",American Journal of Political Science,2018,,article,research-article,jstor,,2018-07-01,3,62,http://www.jstor.org/stable/26598772,Vladimir Kogan; Stéphane Lavertu; Zachary Peskowitz,Midwest Political Science Association,eng,637,651,,10738,15,unigram; bigram; trigram
http://www.jstor.org/stable/24877631,Voter Buying: Shaping the Electorate through Clientelism,American Journal of Political Science,2016,,article,research-article,jstor,,2016-04-01,2,60,http://www.jstor.org/stable/24877631,F. Daniel Hidalgo; Simeon Nichter,Midwest Political Science Association,eng,436,455,,12126,20,unigram; bigram; trigram
http://www.jstor.org/stable/24363464,Front Matter,American Journal of Political Science,2014,,article,misc,jstor,,2014-01-01,1,58,http://www.jstor.org/stable/24363464,,Midwest Political Science Association,eng,,,,1961,6,unigram; bigram; trigram
http://www.jstor.org/stable/24363502,Back Matter,American Journal of Political Science,2014,,article,misc,jstor,,2014-04-01,2,58,http://www.jstor.org/stable/24363502,,Midwest Political Science Association,eng,,,,2562,5,unigram; bigram; trigram
http://www.jstor.org/stable/23317168,The Impact of Elections on Cooperation: Evidence from a Lab-in-the-Field Experiment in Uganda,American Journal of Political Science,2012,,article,research-article,jstor,,2012-10-01,4,56,http://www.jstor.org/stable/23317168,Guy Grossman; Delia Baldassarri,Midwest Political Science Association,eng,964,985,,15650,22,unigram; bigram; trigram
http://www.jstor.org/stable/3647723,Back Matter,American Journal of Political Science,2005,,article,misc,jstor,,2005-01-01,1,49,http://www.jstor.org/stable/3647723,,Midwest Political Science Association,eng,,,,3011,7,unigram; bigram; trigram
http://www.jstor.org/stable/24363465,Widowhood Effects in Voter Participation,American Journal of Political Science,2014,,article,research-article,jstor,,2014-01-01,1,58,http://www.jstor.org/stable/24363465,William R. Hobbs; Nicholas A. Christakis; James H. Fowler,Midwest Political Science Association,eng,1,16,,11902,16,unigram; bigram; trigram
http://www.jstor.org/stable/23496539,Do Conditional Cash Transfers Affect Electoral Behavior? Evidence from a Randomized Experiment in Mexico,American Journal of Political Science,2013,,article,research-article,jstor,,2013-01-01,1,57,http://www.jstor.org/stable/23496539,Ana L. De La O,Midwest Political Science Association,eng,1,14,,10657,14,unigram; bigram; trigram
http://www.jstor.org/stable/26379536,How to Elect More Women: Gender and Candidate Success in a Field Experiment,American Journal of Political Science,2017,,article,research-article,jstor,,2017-10-01,4,61,http://www.jstor.org/stable/26379536,Christopher F. Karpowitz; J. Quin Monson; Jessica Robinson Preece,Midwest Political Science Association,eng,927,943,,11343,17,unigram; bigram; trigram
http://www.jstor.org/stable/24877467,How Politicians Discount the Opinions of Constituents with Whom They Disagree,American Journal of Political Science,2016,,article,research-article,jstor,,2016-10-01,4,60,http://www.jstor.org/stable/24877467,Daniel M. Butler; Adam M. Dynes,Midwest Political Science Association,eng,975,989,,10611,15,unigram; bigram; trigram
http://www.jstor.org/stable/23075154,Understanding the Past: Statistical Analysis of Causal Attribution,American Journal of Political Science,2012,,article,research-article,jstor,,2012-01-01,1,56,http://www.jstor.org/stable/23075154,Teppei Yamamoto,Midwest Political Science Association,eng,237,256,,14936,20,unigram; bigram; trigram
http://www.jstor.org/stable/23496601,"Working Twice as Hard to Get Half as Far: Race, Work Ethic, and America's Deserving Poor",American Journal of Political Science,2013,,article,research-article,jstor,,2013-04-01,2,57,http://www.jstor.org/stable/23496601,Christopher D. DeSante,Midwest Political Science Association,eng,342,356,,10444,15,unigram; bigram; trigram
http://www.jstor.org/stable/24877466,Electoral Backlash against Climate Policy: A Natural Experiment on Retrospective Voting and Local Resistance to Public Policy,American Journal of Political Science,2016,,article,research-article,jstor,,2016-10-01,4,60,http://www.jstor.org/stable/24877466,Leah C. Stokes,Midwest Political Science Association,eng,958,974,,11552,17,unigram; bigram; trigram
