id,title,isPartOf,publicationYear,doi,docType,docSubType,provider,collection,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,wordCount,pageCount,outputFormat
http://www.jstor.org/stable/24809511,"""A Trust That Cannot Be Delegated"": The Invention of Ratification Referenda",The American Political Science Review,2015,,article,research-article,jstor,,2015-11-01,4,109,http://www.jstor.org/stable/24809511,JEFFREY A. LENOWITZ,American Political Science Association,eng,803,816,,13465,14,unigram; bigram; trigram
http://www.jstor.org/stable/27644387,Building the Chicago School,The American Political Science Review,2006,,article,research-article,jstor,,2006-11-01,4,100,http://www.jstor.org/stable/27644387,Michael T. Heaney; John Mark Hansen,American Political Science Association,eng,589,596,,6864,8,unigram; bigram; trigram
http://www.jstor.org/stable/43654423,Notes from the Editors,The American Political Science Review,2015,,article,misc,jstor,,2015-08-01,3,109,http://www.jstor.org/stable/43654423,,American Political Science Association,eng,iii,viii,,5314,6,unigram; bigram; trigram
http://www.jstor.org/stable/2586013,"The Political Economy of Expenditures by the Peruvian Social Fund (FONCODES), 1991-95",The American Political Science Review,2000,,article,research-article,jstor,,2000-06-01,2,94,http://www.jstor.org/stable/2586013,Norbert R. Schady,American Political Science Association,eng,289,304,,13650,16,unigram; bigram; trigram
http://www.jstor.org/stable/43654394,Terrorism and Voting: The Effect of Rocket Threat on Voting in Israeli Elections,The American Political Science Review,2014,,article,research-article,jstor,,2014-08-01,3,108,http://www.jstor.org/stable/43654394,ANNA GETMANSKY; THOMAS ZEITZOFF,American Political Science Association,eng,588,604,,13560,17,unigram; bigram; trigram
http://www.jstor.org/stable/43654396,Political Devolution and Resistance to Foreign Rule: A Natural Experiment,The American Political Science Review,2014,,article,research-article,jstor,,2014-08-01,3,108,http://www.jstor.org/stable/43654396,JEREMY FERWERDA; NICHOLAS L. MILLER,American Political Science Association,eng,642,660,,14555,19,unigram; bigram; trigram
http://www.jstor.org/stable/30038928,Front Matter,The American Political Science Review,2005,,article,misc,jstor,,2005-05-01,2,99,http://www.jstor.org/stable/30038928,,American Political Science Association,eng,,,,6502,10,unigram; bigram; trigram
http://www.jstor.org/stable/27644495,Vote Buying or Turnout Buying? Machine Politics and the Secret Ballot,The American Political Science Review,2008,,article,research-article,jstor,,2008-02-01,1,102,http://www.jstor.org/stable/27644495,Simeon Nichter,American Political Science Association,eng,19,31,,10363,13,unigram; bigram; trigram
http://www.jstor.org/stable/27644497,Is Voting Contagious? Evidence from Two Field Experiments,The American Political Science Review,2008,,article,research-article,jstor,,2008-02-01,1,102,http://www.jstor.org/stable/27644497,David W. Nickerson,American Political Science Association,eng,49,57,,7696,9,unigram; bigram; trigram
http://www.jstor.org/stable/23275434,Crime Victimization and Political Participation,The American Political Science Review,2012,,article,research-article,jstor,,2012-08-01,3,106,http://www.jstor.org/stable/23275434,REGINA BATESON,American Political Science Association,eng,570,587,,16689,18,unigram; bigram; trigram
http://www.jstor.org/stable/43655028,What Do I Need to Vote? Bureaucratic Discretion and Discrimination by Local Election Officials,The American Political Science Review,2015,,article,research-article,jstor,,2015-02-01,1,109,http://www.jstor.org/stable/43655028,ARIEL R. WHITE; NOAH L. NATHAN; JULIE K. FALLER,American Political Science Association,eng,129,142,,12805,14,unigram; bigram; trigram
http://www.jstor.org/stable/24809509,"Transparency, Protest, and Autocratic Instability",The American Political Science Review,2015,,article,research-article,jstor,,2015-11-01,4,109,http://www.jstor.org/stable/24809509,JAMES R. HOLLYER; B. PETER ROSENDORFF; JAMES RAYMOND VREELAND,American Political Science Association,eng,764,784,,20902,21,unigram; bigram; trigram
http://www.jstor.org/stable/41495063,Caught in the Draft: The Effects of Vietnam Draft Lottery Status on Political Attitudes,The American Political Science Review,2011,,article,research-article,jstor,,2011-05-01,2,105,http://www.jstor.org/stable/41495063,ROBERT S. ERIKSON; LAURA STOKER,American Political Science Association,eng,221,237,,15474,17,unigram; bigram; trigram
http://www.jstor.org/stable/27644424,The Genders of Citizenship,The American Political Science Review,2007,,article,research-article,jstor,,2007-02-01,1,101,http://www.jstor.org/stable/27644424,Stephen T. Leonard; Joan C. Tronto,American Political Science Association,eng,33,46,,13212,14,unigram; bigram; trigram
http://www.jstor.org/stable/41480860,"Intersectionality, Quotas, and Minority Women's Political Representation Worldwide",The American Political Science Review,2011,,article,research-article,jstor,,2011-08-01,3,105,http://www.jstor.org/stable/41480860,MELANIE M. HUGHES,American Political Science Association,eng,604,620,,14038,17,unigram; bigram; trigram
http://www.jstor.org/stable/44154193,Selling Out?: The Politics of Navigating Conflicts between Racial Group Interest and Self-interest,The American Political Science Review,2014,,article,research-article,jstor,,2014-11-01,4,108,http://www.jstor.org/stable/44154193,ISMAIL K. WHITE; CHRYL N. LAIRD; TROY D. ALLEN,American Political Science Association,eng,783,800,,13759,18,unigram; bigram; trigram
http://www.jstor.org/stable/41480822,Front Matter,The American Political Science Review,2011,,article,misc,jstor,,2011-02-01,1,105,http://www.jstor.org/stable/41480822,,American Political Science Association,eng,,,,2225,5,unigram; bigram; trigram
http://www.jstor.org/stable/27644500,The Multiple Effects of Casualties on Public Support for War: An Experimental Approach,The American Political Science Review,2008,,article,research-article,jstor,,2008-02-01,1,102,http://www.jstor.org/stable/27644500,Scott Sigmund Gartner,American Political Science Association,eng,95,106,,9514,12,unigram; bigram; trigram
http://www.jstor.org/stable/27798533,Back Matter,The American Political Science Review,2009,,article,misc,jstor,,2009-11-01,4,103,http://www.jstor.org/stable/27798533,,American Political Science Association,eng,,,,9629,26,unigram; bigram; trigram
http://www.jstor.org/stable/27644493,Notes from the Editors,The American Political Science Review,2008,,article,misc,jstor,,2008-02-01,1,102,http://www.jstor.org/stable/27644493,,American Political Science Association,eng,iii,x,,6994,8,unigram; bigram; trigram
http://www.jstor.org/stable/43654048,"Pre-Birth Factors, Post-Birth Factors, and Voting: Evidence from Swedish Adoption Data",The American Political Science Review,2014,,article,research-article,jstor,,2014-02-01,1,108,http://www.jstor.org/stable/43654048,DAVID CESARINI; MAGNUS JOHANNESSON; SVEN OSKARSSON,American Political Science Association,eng,71,87,,14405,17,unigram; bigram; trigram
http://www.jstor.org/stable/27798481,Front Matter,The American Political Science Review,2009,,article,misc,jstor,,2009-02-01,1,103,http://www.jstor.org/stable/27798481,,American Political Science Association,eng,,,,2037,5,unigram; bigram; trigram
http://www.jstor.org/stable/43654305,Party Activists as Campaign Advertisers: The Ground Campaign as a Principal-Agent Problem,The American Political Science Review,2015,,article,research-article,jstor,,2015-05-01,2,109,http://www.jstor.org/stable/43654305,RYAN D. ENOS; EITAN D. HERSH,American Political Science Association,eng,252,278,,18241,27,unigram; bigram; trigram
http://www.jstor.org/stable/23275367,"The Perils of Unearned Foreign Income: Aid, Remittances, and Government Survival",The American Political Science Review,2012,,article,research-article,jstor,,2012-02-01,1,106,http://www.jstor.org/stable/23275367,FAISAL Z. AHMED,American Political Science Association,eng,146,165,,14624,20,unigram; bigram; trigram
http://www.jstor.org/stable/43654433,"Demography and Democracy: A Global, District-level Analysis of Electoral Contestation",The American Political Science Review,2015,,article,research-article,jstor,,2015-08-01,3,109,http://www.jstor.org/stable/43654433,JOHN GERRING; MAXWELL PALMER; JAN TEORELL; DOMINIC ZARECKI,American Political Science Association,eng,574,591,,16306,18,unigram; bigram; trigram
http://www.jstor.org/stable/43654912,Front Matter,The American Political Science Review,2013,,article,misc,jstor,,2013-08-01,3,107,http://www.jstor.org/stable/43654912,,American Political Science Association,eng,,,,2118,5,unigram; bigram; trigram
http://www.jstor.org/stable/3117714,"The Butterfly Did It: The Aberrant Vote for Buchanan in Palm Beach County, Florida",The American Political Science Review,2001,,article,research-article,jstor,,2001-12-01,4,95,http://www.jstor.org/stable/3117714,"Jonathan N. Wand; Kenneth W. Shotts; Jasjeet S. Sekhon; Walter R. Mebane, Jr.; Michael C. Herron; Henry E. Brady",American Political Science Association,eng,793,810,,15598,18,unigram; bigram; trigram
http://www.jstor.org/stable/3117810,"The Social Calculus of Voting: Interpersonal, Media, and Organizational Influences on Presidential Choices",The American Political Science Review,2002,,article,research-article,jstor,,2002-03-01,1,96,http://www.jstor.org/stable/3117810,Paul Allen Beck; Russell J. Dalton; Steven Greene; Robert Huckfeldt,American Political Science Association,eng,57,73,,14721,17,unigram; bigram; trigram
http://www.jstor.org/stable/27798544,Broad Bills or Particularistic Policy? Historical Patterns in American State Legislatures,The American Political Science Review,2010,,article,research-article,jstor,,2010-02-01,1,104,http://www.jstor.org/stable/27798544,GERALD GAMM; THAD KOUSSER,American Political Science Association,eng,151,170,,17672,20,unigram; bigram; trigram
http://www.jstor.org/stable/27644331,Campaign Finance and Voter Welfare with Entrenched Incumbents,The American Political Science Review,2006,,article,research-article,jstor,,2006-02-01,1,100,http://www.jstor.org/stable/27644331,Scott Ashworth,American Political Science Association,eng,55,68,,12531,14,unigram; bigram; trigram
http://www.jstor.org/stable/27798501,Helping Hand or Grabbing Hand? State Bureaucracy and Privatization Effectiveness,The American Political Science Review,2009,,article,research-article,jstor,,2009-05-01,2,103,http://www.jstor.org/stable/27798501,J. DAVID BROWN; JOHN S. EARLE; SCOTT GEHLBACH,American Political Science Association,eng,264,283,,14765,20,unigram; bigram; trigram
http://www.jstor.org/stable/41480859,Making Outsiders' Votes Count: Detecting Electoral Fraud through a Natural Experiment,The American Political Science Review,2011,,article,research-article,jstor,,2011-08-01,3,105,http://www.jstor.org/stable/41480859,KENTARO FUKUMOTO; YUSAKU HORIUCHI,American Political Science Association,eng,586,603,,13484,18,unigram; bigram; trigram
http://www.jstor.org/stable/24809502,Mixing Methods: A Bayesian Approach,The American Political Science Review,2015,,article,research-article,jstor,,2015-11-01,4,109,http://www.jstor.org/stable/24809502,MACARTAN HUMPHREYS; ALAN M. JACOBS,American Political Science Association,eng,653,673,,19545,21,unigram; bigram; trigram
http://www.jstor.org/stable/40863716,Notes from the Editors,The American Political Science Review,2010,,article,misc,jstor,,2010-05-01,2,104,http://www.jstor.org/stable/40863716,,American Political Science Association,eng,iii,viii,,4820,6,unigram; bigram; trigram
http://www.jstor.org/stable/43654032,Exploiting Friends-and-Neighbors to Estimate Coattail Effects,The American Political Science Review,2013,,article,research-article,jstor,,2013-11-01,4,107,http://www.jstor.org/stable/43654032,MARC MEREDITH,American Political Science Association,eng,742,765,,17719,24,unigram; bigram; trigram
http://www.jstor.org/stable/40863715,Front Matter,The American Political Science Review,2010,,article,misc,jstor,,2010-05-01,2,104,http://www.jstor.org/stable/40863715,,American Political Science Association,eng,,,,1687,4,unigram; bigram; trigram
http://www.jstor.org/stable/23275360,Notes from the Editors,The American Political Science Review,2012,,article,misc,jstor,,2012-02-01,1,106,http://www.jstor.org/stable/23275360,,American Political Science Association,eng,v,xi,,5726,7,unigram; bigram; trigram
http://www.jstor.org/stable/43655020,Notes from the Editors,The American Political Science Review,2015,,article,misc,jstor,,2015-02-01,1,109,http://www.jstor.org/stable/43655020,,American Political Science Association,eng,iii,viii,,5265,6,unigram; bigram; trigram
http://www.jstor.org/stable/43654924,Perils or Promise of Ethnic Integration? Evidence from a Hard Case in Burundi,The American Political Science Review,2013,,article,research-article,jstor,,2013-08-01,3,107,http://www.jstor.org/stable/43654924,CYRUS SAMII,American Political Science Association,eng,558,573,,13686,16,unigram; bigram; trigram
http://www.jstor.org/stable/30038929,Are Political Orientations Genetically Transmitted?,The American Political Science Review,2005,,article,research-article,jstor,,2005-05-01,2,99,http://www.jstor.org/stable/30038929,John R. Alford; Carolyn L. Funk; John R. Hibbing,American Political Science Association,eng,153,167,,14643,15,unigram; bigram; trigram
http://www.jstor.org/stable/43654370,"The Returns to Office in a ""Rubber Stamp"" Parliament",The American Political Science Review,2014,,article,research-article,jstor,,2014-05-01,2,108,http://www.jstor.org/stable/43654370,RORY TRUEX,American Political Science Association,eng,235,251,,13535,17,unigram; bigram; trigram
http://www.jstor.org/stable/43654040,INDEX TO VOLUME 107,The American Political Science Review,2013,,article,misc,jstor,,2013-11-01,4,107,http://www.jstor.org/stable/43654040,,American Political Science Association,eng,883,884,,1189,2,unigram; bigram; trigram
http://www.jstor.org/stable/43654395,Representation in Municipal Government,The American Political Science Review,2014,,article,research-article,jstor,,2014-08-01,3,108,http://www.jstor.org/stable/43654395,CHRIS TAUSANOVITCH; CHRISTOPHER WARSHAW,American Political Science Association,eng,605,641,,20616,37,unigram; bigram; trigram
http://www.jstor.org/stable/43654052,The Impact of Recentralization on Public Services: A Difference-in-Differences Analysis of the Abolition of Elected Councils in Vietnam,The American Political Science Review,2014,,article,research-article,jstor,,2014-02-01,1,108,http://www.jstor.org/stable/43654052,EDMUND J. MALESKY; CUONG VIET NGUYEN; ANH TRAN,American Political Science Association,eng,144,168,,20863,25,unigram; bigram; trigram
http://www.jstor.org/stable/43655019,Front Matter,The American Political Science Review,2015,,article,misc,jstor,,2015-02-01,1,109,http://www.jstor.org/stable/43655019,,American Political Science Association,eng,,,,1785,4,unigram; bigram; trigram
http://www.jstor.org/stable/40863768,Political Polarization and the Size of Government,The American Political Science Review,2010,,article,research-article,jstor,,2010-08-01,3,104,http://www.jstor.org/stable/40863768,ERIK LINDQVIST; ROBERT ÖSTLING,American Political Science Association,eng,543,565,,18912,23,unigram; bigram; trigram
http://www.jstor.org/stable/40863720,Estimating the Electoral Effects of Voter Turnout,The American Political Science Review,2010,,article,research-article,jstor,,2010-05-01,2,104,http://www.jstor.org/stable/40863720,THOMAS G. HANSFORD; BRAD T. GOMEZ,American Political Science Association,eng,268,288,,17597,21,unigram; bigram; trigram
http://www.jstor.org/stable/43654388,When Canvassers Became Activists: Antislavery Petitioning and the Political Mobilization of American Women,The American Political Science Review,2014,,article,research-article,jstor,,2014-08-01,3,108,http://www.jstor.org/stable/43654388,DANIEL CARPENTER; COLIN D. MOORE,American Political Science Association,eng,479,498,,14782,20,unigram; bigram; trigram
http://www.jstor.org/stable/30038937,Do Get-Out-the-Vote Calls Reduce Turnout? The Importance of Statistical Methods for Field Experiments,The American Political Science Review,2005,,article,research-article,jstor,,2005-05-01,2,99,http://www.jstor.org/stable/30038937,Kosuke Imai,American Political Science Association,eng,283,300,,14212,18,unigram; bigram; trigram
http://www.jstor.org/stable/41480849,Front Matter,The American Political Science Review,2011,,article,misc,jstor,,2011-08-01,3,105,http://www.jstor.org/stable/41480849,,American Political Science Association,eng,,,,1741,5,unigram; bigram; trigram
http://www.jstor.org/stable/3117510,"Equal Votes, Equal Money: Court-Ordered Redistricting and Public Expenditures in the American States",The American Political Science Review,2002,,article,research-article,jstor,,2002-12-01,4,96,http://www.jstor.org/stable/3117510,Stephen Ansolabehere; Alan Gerber; James Snyder,American Political Science Association,eng,767,777,,8848,11,unigram; bigram; trigram
http://www.jstor.org/stable/40982887,Front Matter,The American Political Science Review,2010,,article,misc,jstor,,2010-11-01,4,104,http://www.jstor.org/stable/40982887,,American Political Science Association,eng,,,,1675,4,unigram; bigram; trigram
http://www.jstor.org/stable/27644513,Genetic Variation in Political Participation,The American Political Science Review,2008,,article,research-article,jstor,,2008-05-01,2,102,http://www.jstor.org/stable/27644513,James H. Fowler; Laura A. Baker; Christopher T. Dawes,American Political Science Association,eng,233,248,,14096,16,unigram; bigram; trigram
http://www.jstor.org/stable/30038965,Centripetal Democratic Governance: A Theory and Global Inquiry,The American Political Science Review,2005,,article,research-article,jstor,,2005-11-01,4,99,http://www.jstor.org/stable/30038965,John Gerring; Strom C. Thacker; Carola Moreno,American Political Science Association,eng,567,581,,13503,15,unigram; bigram; trigram
http://www.jstor.org/stable/43654030,"Keeping the Public Purse: An Experiment in Windfalls, Taxes, and the Incentives to Restrain Government",The American Political Science Review,2013,,article,research-article,jstor,,2013-11-01,4,107,http://www.jstor.org/stable/43654030,LAURA PALER,American Political Science Association,eng,706,725,,15275,20,unigram; bigram; trigram
http://www.jstor.org/stable/43654387,Notes from the Editors,The American Political Science Review,2014,,article,misc,jstor,,2014-08-01,3,108,http://www.jstor.org/stable/43654387,,American Political Science Association,eng,iii,viii,,5299,6,unigram; bigram; trigram
http://www.jstor.org/stable/27644432,"Tax Me If You Can: Ethnic Geography, Democracy, and the Taxation of Agriculture in Africa",The American Political Science Review,2007,,article,research-article,jstor,,2007-02-01,1,101,http://www.jstor.org/stable/27644432,Kimuli Kasara,American Political Science Association,eng,159,172,,12152,14,unigram; bigram; trigram
http://www.jstor.org/stable/40982894,"Party Affiliation, Partisanship, and Political Beliefs: A Field Experiment",The American Political Science Review,2010,,article,research-article,jstor,,2010-11-01,4,104,http://www.jstor.org/stable/40982894,ALAN S. GERBER; GREGORY A. HUBER; EBONYA WASHINGTON,American Political Science Association,eng,720,744,,21260,25,unigram; bigram; trigram
http://www.jstor.org/stable/2586206,Volume Information,The American Political Science Review,2000,,article,misc,jstor,,2000-12-01,4,94,http://www.jstor.org/stable/2586206,,American Political Science Association,eng,1011,1018,,8972,8,unigram; bigram; trigram
http://www.jstor.org/stable/23275353,Newspapers and Parties: How Advertising Revenues Created an Independent Press,The American Political Science Review,2011,,article,research-article,jstor,,2011-11-01,4,105,http://www.jstor.org/stable/23275353,MARIA PETROVA,American Political Science Association,eng,790,808,,16649,19,unigram; bigram; trigram
http://www.jstor.org/stable/23357752,Front Matter,The American Political Science Review,2013,,article,misc,jstor,,2013-02-01,1,107,http://www.jstor.org/stable/23357752,,American Political Science Association,eng,,,,1792,4,unigram; bigram; trigram
http://www.jstor.org/stable/41495078,The Missionary Roots of Liberal Democracy,The American Political Science Review,2012,,article,research-article,jstor,,2012-05-01,2,106,http://www.jstor.org/stable/41495078,ROBERT D. WOODBERRY,American Political Science Association,eng,244,274,,27318,31,unigram; bigram; trigram
http://www.jstor.org/stable/3117921,Back Matter,The American Political Science Review,2002,,article,misc,jstor,,2002-03-01,1,96,http://www.jstor.org/stable/3117921,,American Political Science Association,eng,,,,15505,32,unigram; bigram; trigram
http://www.jstor.org/stable/2585828,Front Matter,The American Political Science Review,2000,,article,misc,jstor,,2000-09-01,3,94,http://www.jstor.org/stable/2585828,,American Political Science Association,eng,i,xi,,6071,12,unigram; bigram; trigram
http://www.jstor.org/stable/41495076,Notes from the Editors,The American Political Science Review,2012,,article,misc,jstor,,2012-05-01,2,106,http://www.jstor.org/stable/41495076,,American Political Science Association,eng,iii,ix,,5938,7,unigram; bigram; trigram
http://www.jstor.org/stable/43654043,Notes from the Editors,The American Political Science Review,2014,,article,misc,jstor,,2014-02-01,1,108,http://www.jstor.org/stable/43654043,,American Political Science Association,eng,iii,ix,,5665,7,unigram; bigram; trigram
